zip,provider,zone
37327,Charter,A
37328,Charter,A
37330,Charter,A
37332,Charter,A
37334,Charter,A
37335,Charter,A
37336,Charter,A
37338,Charter,A
37339,Charter,A
37340,Charter,A
37341,Charter,A
37342,Charter,A
37347,Charter,A
37348,Charter,A
37352,Charter,A
37353,Charter,A
37354,Charter,A
37355,Charter,A
37356,Charter,A
37357,Charter,A
37360,Charter,A
37363,Charter,A
37365,Charter,A
37367,Charter,A
37374,Charter,A
37375,Charter,A
37378,Charter,A
37380,Charter,A
37381,Charter,A
37382,Charter,A
37383,Charter,A
37387,Charter,A
37388,Charter,A
37394,Charter,A
37396,Charter,A
37397,Charter,A
37398,Charter,A
37405,Charter,A
37408,Charter,A
37412,Charter,A
37415,Charter,A
37421,Charter,A
37601,Charter,A
37604,Charter,A
37605,Charter,A
37614,Charter,A
37615,Charter,A
37617,Charter,A
37618,Charter,A
37620,Charter,A
37621,Charter,A
37640,Charter,A
37642,Charter,A
37643,Charter,A
37645,Charter,A
37650,Charter,A
37658,Charter,A
37660,Charter,A
37663,Charter,A
37664,Charter,A
37665,Charter,A
37669,Charter,A
37680,Charter,A
37682,Charter,A
37683,Charter,A
37686,Charter,A
37687,Charter,A
37691,Charter,A
37694,Charter,A
37701,Charter,A
37708,Charter,A
37711,Charter,A
37725,Charter,A
37737,Charter,A
37738,Charter,A
37760,Charter,A
37763,Charter,A
37764,Charter,A
37769,Charter,A
37771,Charter,A
37772,Charter,A
37774,Charter,A
37777,Charter,A
37801,Charter,A
37803,Charter,A
37804,Charter,A
37811,Charter,A
37813,Charter,A
37814,Charter,A
37820,Charter,A
37821,Charter,A
37846,Charter,A
37853,Charter,A
37857,Charter,A
37860,Charter,A
37861,Charter,A
37862,Charter,A
37863,Charter,A
37865,Charter,A
37869,Charter,A
37871,Charter,A
37873,Charter,A
37874,Charter,A
37876,Charter,A
37877,Charter,A
37880,Charter,A
37885,Charter,A
37886,Charter,A
37888,Charter,A
37890,Charter,A
37891,Charter,A
37902,Charter,A
37912,Charter,A
37920,Charter,A
37922,Charter,A
37923,Charter,A
37932,Charter,A
37933,Charter,A
37934,Charter,A
38001,Charter,A
38006,Charter,A
38017,Charter,A
38034,Charter,A
38050,Charter,A
38059,Charter,A
38063,Charter,A
38118,Charter,A
38201,Charter,A
38220,Charter,A
38222,Charter,A
38223,Charter,A
38225,Charter,A
38229,Charter,A
38230,Charter,A
38231,Charter,A
38235,Charter,A
38237,Charter,A
38238,Charter,A
38240,Charter,A
38242,Charter,A
38251,Charter,A
38253,Charter,A
38255,Charter,A
38256,Charter,A
38258,Charter,A
38259,Charter,A
38260,Charter,A
38261,Charter,A
38271,Charter,A
38301,Charter,A
38305,Charter,A
38310,Charter,A
38313,Charter,A
38315,Charter,A
38317,Charter,A
38318,Charter,A
38320,Charter,A
38324,Charter,A
38327,Charter,A
38328,Charter,A
38329,Charter,A
38334,Charter,A
38337,Charter,A
38338,Charter,A
38340,Charter,A
38342,Charter,A
38343,Charter,A
38344,Charter,A
38345,Charter,A
38351,Charter,A
38355,Charter,A
38356,Charter,A
38358,Charter,A
38359,Charter,A
38361,Charter,A
38362,Charter,A
38363,Charter,A
38366,Charter,A
38370,Charter,A
38372,Charter,A
38375,Charter,A
38378,Charter,A
38382,Charter,A
38388,Charter,A
38390,Charter,A
38391,Charter,A
38401,Charter,A
38425,Charter,A
38450,Charter,A
38451,Charter,A
38452,Charter,A
38456,Charter,A
38461,Charter,A
38462,Charter,A
38463,Charter,A
38464,Charter,A
38468,Charter,A
38469,Charter,A
38474,Charter,A
38478,Charter,A
38481,Charter,A
38482,Charter,A
38483,Charter,A
38485,Charter,A
38486,Charter,A
38487,Charter,A
38501,Charter,A
38503,Charter,A
38505,Charter,A
38506,Charter,A
38544,Charter,A
38545,Charter,A
38547,Charter,A
38550,Charter,A
38555,Charter,A
38559,Charter,A
38563,Charter,A
38567,Charter,A
38571,Charter,A
38572,Charter,A
38574,Charter,A
38579,Charter,A
38581,Charter,A
38583,Charter,A
38585,Charter,A
38587,Charter,A
75001,Charter,A
75006,Charter,A
75007,Charter,A
75010,Charter,A
75011,Charter,A
75022,Charter,A
75032,Charter,A
75038,Charter,A
75054,Charter,A
75056,Charter,A
75062,Charter,A
75065,Charter,A
75067,Charter,A
75069,Charter,A
75077,Charter,A
75082,Charter,A
75087,Charter,A
75104,Charter,A
75115,Charter,A
75116,Charter,A
75119,Charter,A
75134,Charter,A
75137,Charter,A
75142,Charter,A
75152,Charter,A
75154,Charter,A
75165,Charter,A
75167,Charter,A
75201,Charter,A
75204,Charter,A
75205,Charter,A
75206,Charter,A
75207,Charter,A
75209,Charter,A
75215,Charter,A
75219,Charter,A
75220,Charter,A
75223,Charter,A
75225,Charter,A
75227,Charter,A
75234,Charter,A
75235,Charter,A
75236,Charter,A
75237,Charter,A
75244,Charter,A
75247,Charter,A
75248,Charter,A
75249,Charter,A
75254,Charter,A
75275,Charter,A
75287,Charter,A
75360,Charter,A
75370,Charter,A
76001,Charter,A
76002,Charter,A
76008,Charter,A
76011,Charter,A
76012,Charter,A
76013,Charter,A
76015,Charter,A
76016,Charter,A
76017,Charter,A
76018,Charter,A
76020,Charter,A
76021,Charter,A
76022,Charter,A
76028,Charter,A
76031,Charter,A
76033,Charter,A
76034,Charter,A
76036,Charter,A
76039,Charter,A
76040,Charter,A
76043,Charter,A
76048,Charter,A
76049,Charter,A
76051,Charter,A
76052,Charter,A
76053,Charter,A
76054,Charter,A
76058,Charter,A
76059,Charter,A
76060,Charter,A
76063,Charter,A
76065,Charter,A
76066,Charter,A
76082,Charter,A
76085,Charter,A
76086,Charter,A
76087,Charter,A
76088,Charter,A
76092,Charter,A
76101,Charter,A
76102,Charter,A
76103,Charter,A
76104,Charter,A
76105,Charter,A
76106,Charter,A
76107,Charter,A
76108,Charter,A
76109,Charter,A
76110,Charter,A
76111,Charter,A
76112,Charter,A
76114,Charter,A
76115,Charter,A
76116,Charter,A
76117,Charter,A
76118,Charter,A
76119,Charter,A
76120,Charter,A
76123,Charter,A
76126,Charter,A
76127,Charter,A
76129,Charter,A
76131,Charter,A
76132,Charter,A
76133,Charter,A
76134,Charter,A
76135,Charter,A
76137,Charter,A
76140,Charter,A
76147,Charter,A
76148,Charter,A
76155,Charter,A
76162,Charter,A
76164,Charter,A
76177,Charter,A
76179,Charter,A
76180,Charter,A
76182,Charter,A
76190,Charter,A
76196,Charter,A
76199,Charter,A
76201,Charter,A
76203,Charter,A
76204,Charter,A
76205,Charter,A
76207,Charter,A
76208,Charter,A
76209,Charter,A
76210,Charter,A
76226,Charter,A
76227,Charter,A
76234,Charter,A
76244,Charter,A
76247,Charter,A
76248,Charter,A
76262,Charter,A
76266,Charter,A
76450,Charter,A
76457,Charter,A
76476,Charter,A
76710,Charter,A
77025,Charter,A
77040,Charter,A
77056,Charter,A
77060,Charter,A
77073,Charter,A
77084,Charter,A
77090,Charter,A
77094,Charter,A
77095,Charter,A
77301,Charter,A
77302,Charter,A
77316,Charter,A
77338,Charter,A
77339,Charter,A
77354,Charter,A
77355,Charter,A
77373,Charter,A
77375,Charter,A
77377,Charter,A
77379,Charter,A
77380,Charter,A
77381,Charter,A
77382,Charter,A
77384,Charter,A
77385,Charter,A
77386,Charter,A
77388,Charter,A
77389,Charter,A
77391,Charter,A
77410,Charter,A
77429,Charter,A
77433,Charter,A
77447,Charter,A
77449,Charter,A
77484,Charter,A
77494,Charter,A
78701,Charter,A
78731,Charter,A
79235,Charter,A
79501,Charter,A
79903,Charter,A
79912,Charter,A
20147,Charter,A
20152,Charter,A
20191,Charter,A
23150,Charter,A
23225,Charter,A
23301,Charter,A
23303,Charter,A
23304,Charter,A
23306,Charter,A
23307,Charter,A
23308,Charter,A
23310,Charter,A
23313,Charter,A
23314,Charter,A
23315,Charter,A
23316,Charter,A
23321,Charter,A
23336,Charter,A
23337,Charter,A
23350,Charter,A
23354,Charter,A
23356,Charter,A
23357,Charter,A
23359,Charter,A
23389,Charter,A
23395,Charter,A
23397,Charter,A
23401,Charter,A
23404,Charter,A
23405,Charter,A
23407,Charter,A
23408,Charter,A
23410,Charter,A
23413,Charter,A
23414,Charter,A
23415,Charter,A
23416,Charter,A
23417,Charter,A
23418,Charter,A
23420,Charter,A
23421,Charter,A
23422,Charter,A
23424,Charter,A
23426,Charter,A
23430,Charter,A
23432,Charter,A
23433,Charter,A
23434,Charter,A
23435,Charter,A
23436,Charter,A
23437,Charter,A
23438,Charter,A
23440,Charter,A
23441,Charter,A
23442,Charter,A
23443,Charter,A
23480,Charter,A
23487,Charter,A
23488,Charter,A
23666,Charter,A
23703,Charter,A
23827,Charter,A
23828,Charter,A
23837,Charter,A
23851,Charter,A
23866,Charter,A
23874,Charter,A
23878,Charter,A
23888,Charter,A
23890,Charter,A
23891,Charter,A
23898,Charter,A
24201,Charter,A
24202,Charter,A
24203,Charter,A
24209,Charter,A
24211,Charter,A
24251,Charter,A
24290,Charter,A
5033,Charter,A
5038,Charter,A
5042,Charter,A
5046,Charter,A
5050,Charter,A
5051,Charter,A
5068,Charter,A
5069,Charter,A
5077,Charter,A
5081,Charter,A
5403,Charter,A
5602,Charter,A
5641,Charter,A
5647,Charter,A
5649,Charter,A
5654,Charter,A
5658,Charter,A
5666,Charter,A
5667,Charter,A
5670,Charter,A
5675,Charter,A
5678,Charter,A
5679,Charter,A
5819,Charter,A
5821,Charter,A
5824,Charter,A
5828,Charter,A
5832,Charter,A
5849,Charter,A
5850,Charter,A
5851,Charter,A
5858,Charter,A
5861,Charter,A
5862,Charter,A
5863,Charter,A
5866,Charter,A
5867,Charter,A
5871,Charter,A
5873,Charter,A
98004,Charter,A
98006,Charter,A
98101,Charter,A
98108,Charter,A
98121,Charter,A
98501,Charter,A
98605,Charter,A
98612,Charter,A
98617,Charter,A
98624,Charter,A
98628,Charter,A
98631,Charter,A
98635,Charter,A
98637,Charter,A
98638,Charter,A
98640,Charter,A
98644,Charter,A
98661,Charter,A
98672,Charter,A
98801,Charter,A
98802,Charter,A
98812,Charter,A
98815,Charter,A
98821,Charter,A
98826,Charter,A
98828,Charter,A
98836,Charter,A
98837,Charter,A
98840,Charter,A
98841,Charter,A
98844,Charter,A
98847,Charter,A
98850,Charter,A
98855,Charter,A
98901,Charter,A
98902,Charter,A
98903,Charter,A
98908,Charter,A
98922,Charter,A
98926,Charter,A
98930,Charter,A
98932,Charter,A
98934,Charter,A
98935,Charter,A
98936,Charter,A
98937,Charter,A
98938,Charter,A
98942,Charter,A
98944,Charter,A
98948,Charter,A
98951,Charter,A
98953,Charter,A
99109,Charter,A
99114,Charter,A
99123,Charter,A
99133,Charter,A
99141,Charter,A
99148,Charter,A
99160,Charter,A
99201,Charter,A
99202,Charter,A
99218,Charter,A
99301,Charter,A
99320,Charter,A
99323,Charter,A
99324,Charter,A
99328,Charter,A
99329,Charter,A
99336,Charter,A
99337,Charter,A
99338,Charter,A
99346,Charter,A
99348,Charter,A
99350,Charter,A
99352,Charter,A
99353,Charter,A
99354,Charter,A
99361,Charter,A
99362,Charter,A
53002,Charter,A
53005,Charter,A
53006,Charter,A
53010,Charter,A
53012,Charter,A
53014,Charter,A
53015,Charter,A
53016,Charter,A
53017,Charter,A
53018,Charter,A
53019,Charter,A
53020,Charter,A
53022,Charter,A
53027,Charter,A
53031,Charter,A
53032,Charter,A
53033,Charter,A
53034,Charter,A
53035,Charter,A
53037,Charter,A
53038,Charter,A
53039,Charter,A
53040,Charter,A
53042,Charter,A
53044,Charter,A
53045,Charter,A
53047,Charter,A
53048,Charter,A
53049,Charter,A
53050,Charter,A
53051,Charter,A
53057,Charter,A
53059,Charter,A
53060,Charter,A
53061,Charter,A
53062,Charter,A
53065,Charter,A
53066,Charter,A
53072,Charter,A
53073,Charter,A
53075,Charter,A
53076,Charter,A
53078,Charter,A
53079,Charter,A
53080,Charter,A
53081,Charter,A
53083,Charter,A
53085,Charter,A
53086,Charter,A
53088,Charter,A
53089,Charter,A
53090,Charter,A
53091,Charter,A
53092,Charter,A
53094,Charter,A
53095,Charter,A
53098,Charter,A
53099,Charter,A
53101,Charter,A
53105,Charter,A
53114,Charter,A
53115,Charter,A
53121,Charter,A
53125,Charter,A
53128,Charter,A
53132,Charter,A
53137,Charter,A
53143,Charter,A
53147,Charter,A
53151,Charter,A
53154,Charter,A
53156,Charter,A
53157,Charter,A
53159,Charter,A
53177,Charter,A
53178,Charter,A
53181,Charter,A
53184,Charter,A
53186,Charter,A
53188,Charter,A
53190,Charter,A
53191,Charter,A
53195,Charter,A
53202,Charter,A
53208,Charter,A
53209,Charter,A
53211,Charter,A
53212,Charter,A
53215,Charter,A
53217,Charter,A
53218,Charter,A
53221,Charter,A
53223,Charter,A
53226,Charter,A
53227,Charter,A
53406,Charter,A
53501,Charter,A
53503,Charter,A
53506,Charter,A
53507,Charter,A
53508,Charter,A
53511,Charter,A
53515,Charter,A
53517,Charter,A
53520,Charter,A
53521,Charter,A
53523,Charter,A
53525,Charter,A
53526,Charter,A
53527,Charter,A
53528,Charter,A
53529,Charter,A
53531,Charter,A
53532,Charter,A
53533,Charter,A
53534,Charter,A
53535,Charter,A
53536,Charter,A
53537,Charter,A
53538,Charter,A
53540,Charter,A
53543,Charter,A
53545,Charter,A
53546,Charter,A
53548,Charter,A
53549,Charter,A
53550,Charter,A
53551,Charter,A
53553,Charter,A
53554,Charter,A
53555,Charter,A
53556,Charter,A
53557,Charter,A
53558,Charter,A
53559,Charter,A
53560,Charter,A
53562,Charter,A
53563,Charter,A
53565,Charter,A
53566,Charter,A
53569,Charter,A
53571,Charter,A
53572,Charter,A
53573,Charter,A
53574,Charter,A
53575,Charter,A
53576,Charter,A
53577,Charter,A
53578,Charter,A
53579,Charter,A
53581,Charter,A
53582,Charter,A
53583,Charter,A
53585,Charter,A
53588,Charter,A
53589,Charter,A
53590,Charter,A
53593,Charter,A
53594,Charter,A
53595,Charter,A
53596,Charter,A
53597,Charter,A
53598,Charter,A
53702,Charter,A
53703,Charter,A
53704,Charter,A
53705,Charter,A
53706,Charter,A
53711,Charter,A
53713,Charter,A
53714,Charter,A
53715,Charter,A
53716,Charter,A
53717,Charter,A
53718,Charter,A
53719,Charter,A
53726,Charter,A
53777,Charter,A
53778,Charter,A
53783,Charter,A
53784,Charter,A
53788,Charter,A
53791,Charter,A
53792,Charter,A
53804,Charter,A
53806,Charter,A
53808,Charter,A
53809,Charter,A
53811,Charter,A
53812,Charter,A
53813,Charter,A
53818,Charter,A
53821,Charter,A
53901,Charter,A
53910,Charter,A
53911,Charter,A
53913,Charter,A
53916,Charter,A
53919,Charter,A
53922,Charter,A
53925,Charter,A
53929,Charter,A
53933,Charter,A
53934,Charter,A
53940,Charter,A
53944,Charter,A
53946,Charter,A
53948,Charter,A
53949,Charter,A
53950,Charter,A
53951,Charter,A
53954,Charter,A
53955,Charter,A
53956,Charter,A
53957,Charter,A
53958,Charter,A
53959,Charter,A
53961,Charter,A
53962,Charter,A
53963,Charter,A
53964,Charter,A
53965,Charter,A
53968,Charter,A
54001,Charter,A
54002,Charter,A
54004,Charter,A
54009,Charter,A
54016,Charter,A
54020,Charter,A
54022,Charter,A
54024,Charter,A
54025,Charter,A
54106,Charter,A
54110,Charter,A
54115,Charter,A
54121,Charter,A
54128,Charter,A
54129,Charter,A
54130,Charter,A
54135,Charter,A
54150,Charter,A
54151,Charter,A
54160,Charter,A
54165,Charter,A
54166,Charter,A
54170,Charter,A
54201,Charter,A
54204,Charter,A
54208,Charter,A
54209,Charter,A
54210,Charter,A
54211,Charter,A
54212,Charter,A
54214,Charter,A
54216,Charter,A
54217,Charter,A
54220,Charter,A
54227,Charter,A
54228,Charter,A
54230,Charter,A
54234,Charter,A
54235,Charter,A
54241,Charter,A
54245,Charter,A
54301,Charter,A
54304,Charter,A
54311,Charter,A
54313,Charter,A
54401,Charter,A
54403,Charter,A
54404,Charter,A
54405,Charter,A
54406,Charter,A
54408,Charter,A
54409,Charter,A
54411,Charter,A
54414,Charter,A
54417,Charter,A
54421,Charter,A
54422,Charter,A
54423,Charter,A
54425,Charter,A
54426,Charter,A
54428,Charter,A
54436,Charter,A
54440,Charter,A
54446,Charter,A
54448,Charter,A
54449,Charter,A
54451,Charter,A
54452,Charter,A
54455,Charter,A
54456,Charter,A
54457,Charter,A
54460,Charter,A
54466,Charter,A
54467,Charter,A
54469,Charter,A
54471,Charter,A
54472,Charter,A
54474,Charter,A
54475,Charter,A
54476,Charter,A
54479,Charter,A
54480,Charter,A
54481,Charter,A
54482,Charter,A
54484,Charter,A
54486,Charter,A
54487,Charter,A
54488,Charter,A
54492,Charter,A
54494,Charter,A
54495,Charter,A
54498,Charter,A
54499,Charter,A
54501,Charter,A
54511,Charter,A
54514,Charter,A
54520,Charter,A
54521,Charter,A
54525,Charter,A
54529,Charter,A
54531,Charter,A
54532,Charter,A
54534,Charter,A
54536,Charter,A
54540,Charter,A
54543,Charter,A
54548,Charter,A
54550,Charter,A
54552,Charter,A
54554,Charter,A
54555,Charter,A
54563,Charter,A
54568,Charter,A
54601,Charter,A
54603,Charter,A
54612,Charter,A
54614,Charter,A
54615,Charter,A
54620,Charter,A
54629,Charter,A
54634,Charter,A
54636,Charter,A
54642,Charter,A
54644,Charter,A
54649,Charter,A
54650,Charter,A
54653,Charter,A
54656,Charter,A
54660,Charter,A
54662,Charter,A
54665,Charter,A
54666,Charter,A
54667,Charter,A
54669,Charter,A
54701,Charter,A
54703,Charter,A
54720,Charter,A
54722,Charter,A
54724,Charter,A
54726,Charter,A
54727,Charter,A
54728,Charter,A
54729,Charter,A
54730,Charter,A
54732,Charter,A
54738,Charter,A
54739,Charter,A
54742,Charter,A
54748,Charter,A
54751,Charter,A
54757,Charter,A
54768,Charter,A
54771,Charter,A
54772,Charter,A
54773,Charter,A
54801,Charter,A
54806,Charter,A
54812,Charter,A
54813,Charter,A
54814,Charter,A
54817,Charter,A
54819,Charter,A
54822,Charter,A
54828,Charter,A
54829,Charter,A
54841,Charter,A
54842,Charter,A
54843,Charter,A
54848,Charter,A
54849,Charter,A
54858,Charter,A
54859,Charter,A
54868,Charter,A
54870,Charter,A
54871,Charter,A
54874,Charter,A
54876,Charter,A
54880,Charter,A
54888,Charter,A
54891,Charter,A
54901,Charter,A
54902,Charter,A
54904,Charter,A
54911,Charter,A
54913,Charter,A
54914,Charter,A
54915,Charter,A
54922,Charter,A
54923,Charter,A
54927,Charter,A
54928,Charter,A
54929,Charter,A
54930,Charter,A
54932,Charter,A
54933,Charter,A
54935,Charter,A
54937,Charter,A
54940,Charter,A
54941,Charter,A
54943,Charter,A
54944,Charter,A
54946,Charter,A
54947,Charter,A
54950,Charter,A
54956,Charter,A
54960,Charter,A
54961,Charter,A
54963,Charter,A
54964,Charter,A
54966,Charter,A
54967,Charter,A
54968,Charter,A
54970,Charter,A
54971,Charter,A
54974,Charter,A
54979,Charter,A
54980,Charter,A
54981,Charter,A
54982,Charter,A
54983,Charter,A
54984,Charter,A
54986,Charter,A
82001,Charter,A
82002,Charter,A
82003,Charter,A
82005,Charter,A
82007,Charter,A
82008,Charter,A
82009,Charter,A
82052,Charter,A
82053,Charter,A
82054,Charter,A
82055,Charter,A
82059,Charter,A
82061,Charter,A
82063,Charter,A
82070,Charter,A
82071,Charter,A
82072,Charter,A
82081,Charter,A
82084,Charter,A
82301,Charter,A
82310,Charter,A
82334,Charter,A
82401,Charter,A
82410,Charter,A
82414,Charter,A
82421,Charter,A
82426,Charter,A
82430,Charter,A
82435,Charter,A
82440,Charter,A
82441,Charter,A
82442,Charter,A
82443,Charter,A
82501,Charter,A
82510,Charter,A
82514,Charter,A
82515,Charter,A
82516,Charter,A
82520,Charter,A
82523,Charter,A
82524,Charter,A
82601,Charter,A
82602,Charter,A
82604,Charter,A
82609,Charter,A
82620,Charter,A
82635,Charter,A
82636,Charter,A
82638,Charter,A
82642,Charter,A
82643,Charter,A
82644,Charter,A
82646,Charter,A
82648,Charter,A
82649,Charter,A
82701,Charter,A
82715,Charter,A
82716,Charter,A
82718,Charter,A
82723,Charter,A
82725,Charter,A
82727,Charter,A
82731,Charter,A
82732,Charter,A
82801,Charter,A
82831,Charter,A
82832,Charter,A
82833,Charter,A
82834,Charter,A
82835,Charter,A
82837,Charter,A
82839,Charter,A
82842,Charter,A
82844,Charter,A
82845,Charter,A
83001,Charter,A
83002,Charter,A
83011,Charter,A
83012,Charter,A
83013,Charter,A
83014,Charter,A
83025,Charter,A
83414,Charter,A
